Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1766090289,200,,Aggregated,10.700000,0.000000,16000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,802,0,16000.0,13882.759366081049,2453.154650000215,17084.327544999724,84248.45885286783
1766090290,200,,Aggregated,10.700000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,818,0,16000.0,13925.772421599024,2453.154650000215,17084.327544999724,84278.53300733496
1766090291,200,,Aggregated,11.200000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,821,0,16000.0,13932.295559021924,2453.154650000215,17084.327544999724,84274.64555420219
1766090292,200,,Aggregated,11.000000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,830,0,16000.0,13957.160864026508,2453.154650000215,17084.327544999724,84274.64698795181
1766090293,200,,Aggregated,11.200000,0.000000,16000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,847,0,16000.0,13998.819098361277,2453.154650000215,17084.327544999724,84249.58205430933
1766090294,200,,Aggregated,10.700000,0.000000,16000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,858,0,16000.0,14024.696365504662,2453.154650000215,17084.327544999724,84254.84731934732
1766090295,200,,Aggregated,11.700000,0.000000,16000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,870,0,16000.0,14052.989102594254,2453.154650000215,17084.327544999724,84251.46666666666
1766090296,200,,Aggregated,10.900000,0.000000,16000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,876,0,16000.0,14068.429884412102,2453.154650000215,17084.327544999724,84255.25684931508
1766090297,200,,Aggregated,11.600000,0.000000,16000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,886,0,16000.0,14094.407572646729,2453.154650000215,17084.327544999724,84236.07223476298
1766090298,200,,Aggregated,10.200000,0.000000,16000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,898,0,16000.0,14122.384416887528,2453.154650000215,17084.327544999724,84211.80066815145
1766090299,200,,Aggregated,11.000000,0.000000,16000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,913,0,16000.0,14157.169654832425,2453.154650000215,17084.327544999724,84205.83789704271
1766090300,200,,Aggregated,11.000000,0.000000,16000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,918,0,16000.0,14168.659961031595,2453.154650000215,17084.327544999724,84207.35185185185
1766090301,200,,Aggregated,11.100000,0.000000,16000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,932,0,16000.0,14201.770089017173,2453.154650000215,17084.327544999724,84229.96030042919
1766090302,200,,Aggregated,11.000000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,943,0,16000.0,14226.990487172861,2453.154650000215,17084.327544999724,84234.97985153765
1766090303,200,,Aggregated,10.500000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,958,0,16000.0,14259.834801658673,2453.154650000215,17084.327544999724,84248.88204592901
